[941D571A1CA088A9985B379145CDE3FA] GET http://c9sdk:password@localhost:8080/ide/ (Document)
[25102.2044] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/v8/oldv8debugger.js (Script) 304
[25102.2045] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/chrome/chromedebugger.js (Script) 304
[25102.2046] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/chrome/chrome-debug-proxy-launcher.js (Script) 304
[25102.2047] GET http://localhost:8080/static/plugins/c9.ide.run.debug/breakpoints.xml (XHR) 200
[25102.2048] GET http://localhost:8080/static/plugins/c9.ide.run.debug/breakpoints.html (XHR) 200
[25102.2049] GET http://localhost:8080/static/plugins/c9.ide.run.debug/callstack.xml (XHR) 200
[25102.2050] GET http://localhost:8080/static/lib/ace/lib/ace/line_widgets.js (Script) 304
[25102.2051] GET http://localhost:8080/static/plugins/c9.ide.immediate/style.css (XHR) 200
[25102.2052] GET http://localhost:8080/static/plugins/c9.ide.run.debug/variables.xml (XHR) 200
[25102.2053] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/variablesdp.js (Script) 304
[25102.2054] GET http://localhost:8080/static/plugins/c9.ide.run.debug/watches.xml (XHR) 200
[25102.2055] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/DbgpClient.js (Script) 304
[25102.2056] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/util.js (Script) 304
[25102.2057] GET http://localhost:8080/static/plugins/c9.ide.run.debug.xdebug/netproxy.js (XHR) 200
[25102.2058] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/gdb/lib/GDBProxyService.js (Script) 304
[25102.2059] GET http://localhost:8080/static/plugins/c9.ide.run.debug/debuggers/gdb/shim.js (XHR) 200
[25102.2060] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.ikpdb/lib/IKPdbService.js (Script) 304
[25102.2061] GET http://localhost:8080/static/plugins/c9.ide.run.debug.ikpdb/netproxy.js (XHR) 200
[25102.2062] GET http://localhost:8080/static/plugins/c9.ide.terminal/terminal.xml (XHR) 200
[25102.2063] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/libterm.js (Script) 304
[25102.2064] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/tmux_connection.js (Script) 304
[25102.2065] GET http://localhost:8080/static/plugins/c9.ide.terminal/style.css (XHR) 200
[25102.2066] GET http://localhost:8080/static/~/amd/lib/assert.js (Script) 304
[25102.2067] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/hover_link.js (Script) 304
[25102.2068] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal.monitor/message_matchers.js (Script) 304
[25102.2069] GET http://localhost:8080/static/plugins/c9.ide.terminal.monitor/message_view.css (XHR) 200
[25102.2070] GET http://localhost:8080/static/plugins/c9.ide.terminal.monitor/message_view.html (XHR) 200
[25102.2071] GET http://localhost:8080/static/plugins/c9.ide.run/output.xml (XHR) 200
[25102.2072] GET http://localhost:8080/static/plugins/c9.ide.run/style.css (XHR) 200
[25102.2073] GET http://localhost:8080/static/plugins/c9.ide.console/style.css (XHR) 200
[25102.2074] GET http://localhost:8080/static/plugins/c9.ide.console/console.xml (XHR) 200
[25102.2075] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/layout.xml (XHR) 200
[25102.2076] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/lesshat.less (XHR) 200
[25102.2077] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/keyframes.css (XHR) 200
[25102.2078] GET http://localhost:8080/static/~/amd/plugins/c9.ide.layout.classic/less/index.js (Script) 304
[25102.2079] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/skins.xml (XHR) 200
[25102.2080] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/tooltip.js (Script) 304
[25102.2081] GET http://localhost:8080/static/plugins/c9.ide.tree/tree.xml (XHR) 200
[25102.2082] GET http://localhost:8080/static/plugins/c9.ide.tree/style.css (XHR) 200
[25102.2083] GET http://localhost:8080/static/plugins/c9.ide.upload/dragdrop.css (XHR) 200
[25102.2084] GET http://localhost:8080/static/plugins/c9.ide.upload/upload.css (XHR) 200
[25102.2085] GET http://localhost:8080/static/plugins/c9.ide.upload/markup/win_upload_files.xml (XHR) 200
[25102.2086] GET http://localhost:8080/static/~/amd/plugins/c9.ide.upload/batch.js (Script) 304
[25102.2087] GET http://localhost:8080/static/~/amd/plugins/c9.ide.upload/upload_job.js (Script) 304
[25102.2088] GET http://localhost:8080/static/plugins/c9.ide.upload/upload_progress.css (XHR) 200
[25102.2089] GET http://localhost:8080/static/plugins/c9.ide.upload/markup/box_upload_activity.xml (XHR) 200
[25102.2090] GET http://localhost:8080/static/plugins/c9.ide.upload/markup/skin.xml (XHR) 200
[25102.2091] GET http://localhost:8080/static/plugins/c9.ide.navigate/navigate.xml (XHR) 200
[25102.2092] GET http://localhost:8080/static/~/amd/plugins/c9.ide.navigate/dataprovider.js (Script) 304
[25102.2093] GET http://localhost:8080/static/plugins/c9.ide.navigate/style.css (XHR) 200
[25102.2094] GET http://localhost:8080/static/plugins/c9.ide.keys/panel.xml (XHR) 200
[25102.2095] GET http://localhost:8080/static/~/amd/plugins/c9.ide.keys/dataprovider.js (Script) 304
[25102.2096] GET http://localhost:8080/static/plugins/c9.ide.keys/style.css (XHR) 200
[25102.2097] GET http://localhost:8080/static/plugins/c9.ide.language.core/outline.xml (XHR) 200
[25102.2098] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/outlinedp.js (Script) 304
[25102.2099] GET http://localhost:8080/static/plugins/c9.ide.language.core/outline.css (XHR) 200
[25102.2100] GET http://localhost:8080/static/plugins/c9.ide.language.core/outline_template.js (XHR) 200
[25102.2101] GET http://localhost:8080/static/plugins/c9.ide.panels/skin.xml (XHR) 200
[25102.2102] GET http://localhost:8080/static/plugins/c9.ide.processlist/processlist.css (XHR) 200
[25102.2103] GET http://localhost:8080/static/plugins/c9.ide.installer/style.css (XHR) 200
[25102.2104] GET http://localhost:8080/static/plugins/c9.ide.installer/pages/intro.html (XHR) 200
[25102.2105] GET http://localhost:8080/static/plugins/c9.ide.installer/pages/overview.html (XHR) 200
[25102.2106] GET http://localhost:8080/static/plugins/c9.ide.installer/pages/execute.html (XHR) 200
[25102.2107] GET http://localhost:8080/static/plugins/c9.ide.installer/pages/complete.html (XHR) 200
[25102.2108] GET http://localhost:8080/static/plugins/c9.ide.installer/install/aborted.html (XHR) 200
[25102.2109] GET http://localhost:8080/static/plugins/c9.ide.installer/install/success.html (XHR) 200
[25102.2110] GET http://localhost:8080/static/plugins/c9.ide.installer/commands/darwin.sh (XHR) 200
[25102.2111] GET http://localhost:8080/static/plugins/c9.ide.installer/commands/zip.sh (XHR) 200
[25102.2112] GET http://localhost:8080/static/plugins/c9.ide.installer/commands/tar.gz.sh (XHR) 200
[25102.2113] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/install/install.js (Script) 304
[25102.2114] GET http://localhost:8080/static/plugins/c9.ide.preview/preview.css (XHR) 200
[25102.2115] GET http://localhost:8080/static/plugins/c9.ide.preview/previewers/raw.css (XHR) 200
[25102.2116] GET http://localhost:8080/static/plugins/c9.ide.preview.browser/suspended.html (XHR) 200
[25102.2117] GET http://localhost:8080/static/lib/ace/lib/ace/ext/static_highlight.js (Script) 304
[25102.2118] GET http://localhost:8080/static/lib/ace/lib/ace/ext/modelist.js (Script) 304
[25102.2119] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.html.diff/HTMLInstrumentation.js (Script) 304
[25102.2120] GET http://localhost:8080/static/~/amd/plugins/c9.ide.format/formatters/lib_jsbeautify.js (Script) 304
[25102.2121] GET http://localhost:8080/static/plugins/c9.ide.welcome/style.css (XHR) 200
[25102.2122] GET http://localhost:8080/static/plugins/c9.ide.welcome/welcome.html (XHR) 200
[25102.2123] GET http://localhost:8080/static/~/amd/plugins/c9.cli.bridge/json-stream.js (Script) 304
[25102.2124] GET http://localhost:8080/static/plugins/c9.cli.bridge/bridge-service.js (XHR) 200
[25102.2125] GET http://localhost:8080/static/plugins/c9.ide.help/help.xml (XHR) 200
[25102.2126] GET http://localhost:8080/static/plugins/c9.ide.help/style.css (XHR) 200
[25102.2127] GET http://localhost:8080/static/plugins/c9.ide.help/skin.xml (XHR) 200
[25102.2128] GET http://localhost:8080/static/plugins/c9.ide.guide/style.css (XHR) 200
[25102.2129] GET http://localhost:8080/static/plugins/c9.ide.behaviors/style.css (XHR) 200
[25102.2130] GET http://localhost:8080/static/plugins/c9.ide.preferences/preferences.css (XHR) 200
[25102.2131] GET http://localhost:8080/static/plugins/c9.ide.login/login.css (XHR) 200
[25102.2132] GET http://localhost:8080/static/plugins/c9.ide.pubsub/pubsub-service.js (XHR) 200
[25102.2133] GET http://localhost:8080/static/plugins/c9.ide.collab/notifications/skin.xml (XHR) 200
[25102.2134] GET http://localhost:8080/static/plugins/c9.ide.collab/notifications/bubble.xml (XHR) 200
[25102.2135] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/data/coverage.js (Script) 304
[25102.2136] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/data/file.js (Script) 304
[25102.2137] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/data/testset.js (Script) 304
[25102.2138] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/data/test.js (Script) 304
[25102.2139] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/data/node.js (Script) 304
[25102.2140] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/data/data.js (Script) 304
[25102.2141] GET http://localhost:8080/static/plugins/c9.ide.test/style.css (XHR) 200
[25102.2142] GET http://localhost:8080/static/plugins/c9.ide.scm/v1/style.css (XHR) 200
[25102.2143] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/diff/conflictmarker.js (Script) 304
[25102.2144] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/log/log.js (Script) 304
[25102.2145] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/diff/twoway.js (Script) 304
[25102.2146] GET http://localhost:8080/static/plugins/c9.ide.language.codeintel/server/codeintel_server.py (XHR) 200
[25102.2147] GET http://localhost:8080/static/plugins/c9.ide.language.codeintel/server/launch_command.sh (XHR) 200
[25102.2148] GET http://localhost:8080/static/~/amd/lib/util.js (Script) 304
[25102.2149] GET http://localhost:8080/static/~/amd/plugins/c9.ide.navigate/heap.js (Script) 304
[25102.2150] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/virtual_renderer.js (Script) 304
[25102.2151] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/config.js (Script) 304
[25102.2152] GET http://localhost:8080/static/lib/ace/lib/ace/lib/oop.js (Script) 304
[25102.2153] GET http://localhost:8080/static/lib/ace/lib/ace/keyboard/textinput.js (Script) 304
[25102.2154] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/mouse/mouse_handler.js (Script) 304
[25102.2155] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/selection.js (Script) 304
[25102.2156] GET http://localhost:8080/static/lib/ace/lib/ace/lib/event_emitter.js (Script) 304
[25102.2157] GET http://localhost:8080/static/lib/ace/lib/ace/keyboard/hash_handler.js (Script) 304
[25102.2158] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/commands/default_commands.js (Script) 304
[25102.2159] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/quicksearch.js (Script) 304
[25102.2160] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/scrollable.js (Script) 304
[25102.2161] GET http://localhost:8080/static/~/amd/lib/stream.js (Script) 304
[25102.2162] GET http://localhost:8080/static/~/amd/msgpack-js/msgpack.js (Script) 304
[25102.2163] GET http://localhost:8080/static/~/amd/kaefer/reliable_socket.js (Script) 304
[25102.2164] GET http://localhost:8080/static/~/amd/kaefer/reconnect_socket.js (Script) 304
[25102.2165] GET http://localhost:8080/static/lib/ace/lib/ace/lib/app_config.js (Script) 304
[25102.2166] GET http://localhost:8080/static/lib/ace/lib/ace/layer/gutter.js (Script) 304
[25102.2167] GET http://localhost:8080/static/lib/ace/lib/ace/layer/marker.js (Script) 304
[25102.2168] GET http://localhost:8080/static/lib/ace/lib/ace/layer/text.js (Script) 304
[25102.2169] GET http://localhost:8080/static/lib/ace/lib/ace/layer/cursor.js (Script) 304
[25102.2170] GET http://localhost:8080/static/lib/ace/lib/ace/scrollbar.js (Script) 304
[25102.2171] GET http://localhost:8080/static/lib/ace/lib/ace/renderloop.js (Script) 304
[25102.2172] GET http://localhost:8080/static/lib/ace/lib/ace/layer/font_metrics.js (Script) 304
[25102.2173] GET http://localhost:8080/static/lib/ace/lib/ace/css/editor.css (XHR) 200
[25102.2174] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/default_handlers.js (Script) 304
[25102.2175] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/default_gutter_handler.js (Script) 304
[25102.2176] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/mouse_event.js (Script) 304
[25102.2177] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/dragdrop_handler.js (Script) 304
[25102.2178] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/fold_handler.js (Script) 304
[25102.2179] GET http://localhost:8080/static/lib/ace/lib/ace/bidihandler.js (Script) 304
[25102.2180] GET http://localhost:8080/static/lib/ace/lib/ace/selection.js (Script) 304
[25102.2181] GET http://localhost:8080/static/lib/ace/lib/ace/mode/text.js (Script) 304
[25102.2182] GET http://localhost:8080/static/lib/ace/lib/ace/apply_delta.js (Script) 304
[25102.2183] GET http://localhost:8080/static/lib/ace/lib/ace/background_tokenizer.js (Script) 304
[25102.2184] GET http://localhost:8080/static/lib/ace/lib/ace/search_highlight.js (Script) 304
[25102.2185] GET http://localhost:8080/static/lib/ace/lib/ace/edit_session/folding.js (Script) 304
[25102.2186] GET http://localhost:8080/static/lib/ace/lib/ace/edit_session/bracket_match.js (Script) 304
[25102.2187] GET http://localhost:8080/static/lib/ace/lib/ace/search.js (Script) 304
[25102.2188] GET http://localhost:8080/static/lib/ace/lib/ace/token_iterator.js (Script) 304
[25102.2189] GET http://localhost:8080/static/lib/ace/lib/ace/clipboard.js (Script) 304
[25102.2190] GET http://localhost:8080/static/lib/ace/lib/ace/range_list.js (Script) 304
[25102.2191] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/multi_select_handler.js (Script) 304
[25102.2192] GET http://localhost:8080/static/lib/ace/lib/ace/commands/multi_select_commands.js (Script) 304
[25102.2193] GET http://localhost:8080/static/lib/ace/lib/ace/mode/javascript.js (Script) 304
[25102.2194] GET http://localhost:8080/static/lib/ace/lib/ace/mode/css.js (Script) 304
[25102.2195] GET http://localhost:8080/static/lib/ace/lib/ace/mode/html_highlight_rules.js (Script) 304
[25102.2196] GET http://localhost:8080/static/lib/ace/lib/ace/mode/behaviour/xml.js (Script) 304
[25102.2197] GET http://localhost:8080/static/lib/ace/lib/ace/mode/folding/html.js (Script) 304
[25102.2198] GET http://localhost:8080/static/lib/ace/lib/ace/lib/es6-shim.js (Script) 304
[25102.2199] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ace.repl/repl_cell.js (Script) 304
[25102.2200] GET http://localhost:8080/static/plugins/c9.ide.ace.repl/repl.css (XHR) 200
[25102.2201] GET http://localhost:8080/static/lib/ace/lib/ace/tokenizer.js (Script) 304
[25102.2202] GET http://localhost:8080/static/lib/ace/lib/ace/mode/c9search_highlight_rules.js (Script) 304
[25102.2203] GET http://localhost:8080/static/lib/ace/lib/ace/mode/matching_brace_outdent.js (Script) 304
[25102.2204] GET http://localhost:8080/static/lib/ace/lib/ace/mode/folding/c9search.js (Script) 304
[25102.2205] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/input.js (Script) 304
[25102.2206] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/mouse.js (Script) 304
[25102.2207] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/wc.js (Script) 304
[25102.2208] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/term_colors.js (Script) 304
[25102.2209] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/scroll_buffer.js (Script) 304
[25102.2210] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/invoke_helper.js (XHR) 200
[25102.2211] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/handlers/jsonalyzer_sh_server.js (XHR) 200
[25102.2212] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/handlers/jsonalyzer_php_server.js (XHR) 200
[25102.2213] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/handlers/jsonalyzer_rb_server.js (XHR) 200
[25102.2214] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/handlers/jsonalyzer_go_server.js (XHR) 200
[25102.2215] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/mock_language_worker.js (XHR) 200
[25102.2216] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/mock_jsonalyzer_worker.js (XHR) 200
[25102.2217] GET http://localhost:8080/static/plugins/c9.ide.language/complete_util.js (XHR) 200
[25102.2218] GET http://localhost:8080/static/plugins/c9.ide.language/worker_util.js (XHR) 200
[25102.2219] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/worker/jsonalyzer_base_handler.js (XHR) 200
[25102.2220] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/worker/ctags/ctags_util.js (XHR) 200
[25102.2221] GET http://localhost:8080/static/plugins/c9.ide.language.javascript.infer/path.js (XHR) 200
[25102.2222] GET http://localhost:8080/static/lib/jsonm/build/packer.js (XHR) 200
[25102.2223] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/v8/lib/V8Debugger.js (Script) 304
[25102.2224] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/v8/lib/StandaloneV8DebuggerService.js (Script) 304
[25102.2225] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/chrome/DevtoolsProtocol.js (Script) 304
[25102.2226] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/DbgpSession.js (Script) 304
[25102.2227] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/DbgpStreamReader.js (Script) 304
[25102.2228] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/DbgpStreamWriter.js (Script) 304
[25102.2229] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/XmlStreamReader.js (Script) 304
[25102.2230] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/lib/SocketStream.js (Script) 304
[25102.2231] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/gdb/lib/MessageReader.js (Script) 304
[25102.2232] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.ikpdb/lib/MessageReader.js (Script) 304
[25102.2233] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/main.less (XHR) 200
[25102.2234] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/style.less (XHR) 200
[25102.2235] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/bar.less (XHR) 200
[25102.2236] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/bk-window2.less (XHR) 200
[25102.2237] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/bk-window.less (XHR) 200
[25102.2238] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/blackbutton.less (XHR) 200
[25102.2239] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/blackdg.less (XHR) 200
[25102.2240] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/black_dropdown.less (XHR) 200
[25102.2241] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/browser-btn.less (XHR) 200
[25102.2242] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/btn-default-css3.less (XHR) 200
[25102.2243] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/btn_icon_only.less (XHR) 200
[25102.2244] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/button.less (XHR) 200
[25102.2245] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/btn_console.less (XHR) 200
[25102.2246] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/btn_console_open.less (XHR) 200
[25102.2247] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/btn-switcher.less (XHR) 200
[25102.2248] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-divider-double.less (XHR) 200
[25102.2249] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-divider-hor.less (XHR) 200
[25102.2250] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-divider.less (XHR) 200
[25102.2251] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-menu-bar.less (XHR) 200
[25102.2252] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-menu-btn.less (XHR) 200
[25102.2253] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-simple-btn.less (XHR) 200
[25102.2254] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-toolbarbutton-glossy.less (XHR) 200
[25102.2255] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-toolbarbutton.less (XHR) 200
[25102.2256] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/c9-toolbarbutton-light.less (XHR) 200
[25102.2257] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/cboffline.less (XHR) 200
[25102.2258] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/checkbox_black.less (XHR) 200
[25102.2259] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/checkbox_grey.less (XHR) 200
[25102.2260] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/checkbox.less (XHR) 200
[25102.2261] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/editor_tab.less (XHR) 200
[25102.2262] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/textbox.less (XHR) 200
[25102.2263] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/searchbox.less (XHR) 200
[25102.2264] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/codebox.less (XHR) 200
[25102.2265] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/colorbox.less (XHR) 200
[25102.2266] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/datagrid.less (XHR) 200
[25102.2267] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/divider_console.less (XHR) 200
[25102.2268] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/divider.less (XHR) 200
[25102.2269] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/dropdown-dark-glossy.less (XHR) 200
[25102.2270] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/dropdown.less (XHR) 200
[25102.2271] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/frame.less (XHR) 200
[25102.2272] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/grouped_checkbox.less (XHR) 200
[25102.2273] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/header-btn.less (XHR) 200
[25102.2274] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/img.less (XHR) 200
[25102.2275] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/label.less (XHR) 200
[25102.2276] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/list_dark.less (XHR) 200
[25102.2277] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/list.less (XHR) 200
[25102.2278] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/menu.less (XHR) 200
[25102.2279] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/panel-bar.less (XHR) 200
[25102.2280] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/password.less (XHR) 200
[25102.2281] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/radiobutton.less (XHR) 200
[25102.2282] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/scrollbar.less (XHR) 200
[25102.2283] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/simplebox.less (XHR) 200
[25102.2284] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/simpleimg.less (XHR) 200
[25102.2285] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/spinner.less (XHR) 200
[25102.2286] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/splitbutton.less (XHR) 200
[25102.2287] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/splitter.less (XHR) 200
[25102.2288] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/tbsimple.less (XHR) 200
[25102.2289] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/textarea.less (XHR) 200
[25102.2290] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/tooltiplabel.less (XHR) 200
[25102.2291] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/toolbar.less (XHR) 200
[25102.2292] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/toolbar-top.less (XHR) 200
[25102.2293] GET http://localhost:8080/static/plugins/c9.ide.layout.classic/less/toolbar-bottom.less (XHR) 200
[25102.2294] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/mouse/mouse_event.js (Script) 304
[25102.2295] GET http://localhost:8080/static/plugins/c9.ide.installer/install/intro.html (XHR) 200
[25102.2296] GET http://localhost:8080/static/plugins/c9.ide.installer/install/check-deps.sh (XHR) 200
[25102.2297] GET http://localhost:8080/static/plugins/c9.ide.installer/install/node.sh (XHR) 200
[25102.2298] GET http://localhost:8080/static/plugins/c9.ide.installer/install/tmux.sh (XHR) 200
[25102.2299] GET http://localhost:8080/static/lib/ace/lib/ace/ext/static.css (XHR) 200
[25102.2300] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.html.diff/HTMLSimpleDOM.js (Script) 304
[25102.2301] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.html.diff/HTMLDOMDiff.js (Script) 304
[25102.2302] GET http://localhost:8080/static/plugins/c9.ide.scm/diff/conflictmarker.css (XHR) 200
[25102.2303] GET http://localhost:8080/static/plugins/c9.ide.scm/diff/styles.css (XHR) 200
[25102.2304] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/diff/diff_match_patch.js (Script) 304
[25102.2305] GET http://localhost:8080/static/lib/ace/lib/ace/theme/textmate.js (Script) 304
[25102.2306] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/layer/cells.js (Script) 304
[25102.2307] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/layer/markers.js (Script) 304
[25102.2308] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/layer/heading.js (Script) 304
[25102.2309] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/css/tree.css (XHR) 200
[25102.2310] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/css/light_theme.js (Script) 304
[25102.2311] GET http://localhost:8080/static/lib/ace/lib/ace/keyboard/textinput_ios.js (Script) 304
[25102.2312] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/mouse/default_handlers.js (Script) 304
[25102.2313] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/mouse/drag_handler.js (Script) 304
